1763055107.1564918,6,up,Extend fully to lockout.
1763055107.2268682,6,up,Extend fully to lockout.
1763055107.2927527,6,up,Extend fully to lockout.
1763055107.3628073,6,up,Extend fully to lockout.
1763055107.446783,6,up,Extend fully to lockout.
1763055107.5214498,6,up,Extend fully to lockout.
1763055107.5782638,6,up,Extend fully to lockout.
1763055107.6628318,6,up,Extend fully to lockout.
1763055107.7534862,6,up,Extend fully to lockout.
1763055107.8412123,6,up,Extend fully to lockout.
1763055107.9218771,6,up,Extend fully to lockout.
1763055108.0016174,6,up,Extend fully to lockout.
1763055108.075799,6,up,Extend fully to lockout.
1763055108.1481872,6,up,Extend fully to lockout.
1763055108.23702,6,up,Extend fully to lockout.
1763055108.310281,6,up,Extend fully to lockout.
1763055108.3742204,6,up,Extend fully to lockout.
1763055108.4625163,6,up,Extend fully to lockout.
1763055108.5389104,6,up,Extend fully to lockout.
1763055108.6188,6,up,Extend fully to lockout.
1763055108.6944022,6,up,Extend fully to lockout.
1763055108.7940638,6,up,Extend fully to lockout.
1763055108.8674362,6,up,Extend fully to lockout.
1763055108.9420354,6,up,Extend fully to lockout.
1763055109.032829,6,up,Extend fully to lockout.
1763055109.110819,6,up,Extend fully to lockout.
1763055109.1978245,6,down,Great depth! Press up.
1763055109.2802768,6,down,Great depth! Press up.
1763055109.361948,6,down,Great depth! Press up.
1763055109.441183,6,down,Great depth! Press up.
1763055109.5268595,6,down,Great depth! Press up.
1763055109.603246,6,down,Great depth! Press up.
1763055109.6712523,6,down,Great depth! Press up.
1763055109.7446754,6,down,Great depth! Press up.
1763055109.8267546,6,down,Great depth! Press up.
1763055109.917673,6,down,Great depth! Press up.
1763055109.9957287,6,down,Great depth! Press up.
1763055110.0792634,6,down,Great depth! Press up.
1763055110.1523082,6,down,Great depth! Press up.
1763055110.2354636,6,down,Great depth! Press up.
1763055110.3164487,7,up,Extend fully to lockout.
1763055110.3906069,7,up,Extend fully to lockout.
1763055110.472989,7,up,Extend fully to lockout.
1763055110.5453672,7,up,Extend fully to lockout.
1763055110.6265645,7,up,Extend fully to lockout.
1763055110.7186081,7,up,Extend fully to lockout.
1763055110.7942762,7,up,Extend fully to lockout.
1763055110.870261,7,up,Extend fully to lockout.
1763055110.9555583,7,up,Extend fully to lockout.
1763055111.037505,7,up,Extend fully to lockout.
1763055111.1107144,7,up,Extend fully to lockout.
1763055111.1847198,7,up,Extend fully to lockout.
1763055111.254592,7,up,Extend fully to lockout.
1763055111.334306,7,up,Maintain controlled motion.
1763055111.4245024,7,up,Maintain controlled motion.
1763055111.495255,7,up,Maintain controlled motion.
1763055111.582824,7,up,Maintain controlled motion.
1763055111.6793368,7,up,Maintain controlled motion.
1763055111.757365,7,up,Maintain controlled motion.
1763055111.840541,7,up,Maintain controlled motion.
1763055111.9658227,7,up,Maintain controlled motion.
1763055112.0230582,7,up,Maintain controlled motion.
1763055112.091666,7,up,Maintain controlled motion.
1763055112.1623669,7,up,Maintain controlled motion.
1763055112.2388506,7,up,Maintain controlled motion.
1763055112.3147812,7,up,Maintain controlled motion.
1763055112.392215,7,up,Maintain controlled motion.
1763055112.4592357,7,up,Maintain controlled motion.
1763055112.5344763,7,up,Maintain controlled motion.
1763055112.616905,7,up,Maintain controlled motion.
1763055112.7001612,7,up,Maintain controlled motion.
1763055112.7866266,7,up,Maintain controlled motion.
1763055112.8757172,7,up,Maintain controlled motion.
1763055113.0027287,7,up,Maintain controlled motion.
